customer_id,partition
9057-SIHCH,test
6352-GIGGQ,validation
3635-QQRQD,train
6771-XWBDM,train
2897-DOVND,train
3082-YVEKW,train
0191-EQUUH,validation
7134-HBPBS,train
3489-HHPFY,validation
2926-JEJJC,test
8601-QACRS,test
4950-BDEUX,train
5789-LDFXO,train
0508-OOLTO,train
2984-TBYKU,train
9822-WMWVG,test
2391-SOORI,test
9040-KZVWO,test
2645-QTLMB,train
4806-HIPDW,validation
1548-ARAGG,train
6339-RZCBJ,train
4424-TKOPW,train
4415-WNGVR,train
2522-AHJXR,test
0412-UCCNP,train
1816-FLZDK,test
7096-UCLNH,train
8443-ZRDBZ,test
9136-ALYBR,train
4615-PIVVU,train
8885-QSQBX,train
7479-NITWS,train
8617-ENBDS,train
9385-NXKDA,test
0430-IHCDJ,test
2959-MJHIC,test
6674-KVJHG,train
1814-DKOLC,validation
4201-JMNGR,train
9351-HXDMR,test
3537-HPKQT,train
2129-ALKBS,test
5821-MMEIL,validation
5960-WPXQM,train
0684-AOSIH,train
8260-NGFNY,train
1309-XGFSN,train
1866-RZZQS,validation
6968-URWQU,test
4742-TXUEX,test
9631-XEYKE,train
8631-NBHFZ,train
1335-MXCSE,train
8873-TMKGR,test
8800-JOOCF,train
1469-LBJQJ,train
4958-XCBDQ,train
8337-UPOAQ,train
0064-YIJGF,train
2386-OWURY,test
1725-IQNIY,train
0310-VQXAM,train
6598-RFFVI,test
3453-RTHJQ,train
6712-OAWRH,test
6278-FEPBZ,train
4280-DLSHD,train
1508-DFXCU,train
8614-VGMMV,train
7868-BGSZA,train
2800-QQUSO,test
2930-UOTMB,test
7973-DZRKH,train
5914-DVBWJ,train
7698-YFGEZ,validation
2533-QVMSK,test
9773-PEQBZ,train
8644-XLFBW,train
0650-BWOZN,train
8625-AZYZY,train
7785-RDVIG,train
9602-WCXPI,validation
2903-YYTBW,validation
3620-MWJNE,train
8573-JGCZW,test
6837-HAEVO,train
6701-YVNQG,test
9306-CPCBC,train
4304-XUMGI,train
9504-YAZWB,validation
8819-ZBYNA,test
6174-NRBTZ,train
9481-IEBZY,validation
1833-VGRUM,train
6137-NICCO,test
9065-ZCPQX,train
6402-EJMWF,test
3620-EHIMZ,train
3213-VVOLG,train
6870-ECSHE,train
8747-UDCOI,train
8374-XGEJJ,train
2656-TABEH,train
6946-LMSQS,test
4626-OZDTJ,train
9169-BSVIN,train
2325-ZUSFD,test
8194-PEEBY,validation
6872-HXFNF,test
3932-CMDTD,test
7714-YXSMB,train
8387-UGUSU,train
1080-BWSYE,train
4039-HEUNW,train
1194-HVAIF,train
0812-WUPTB,train
3594-UVONA,test
0004-TLHLJ,test
1767-TGTKO,validation
8439-LTUGF,train
8805-JNRAZ,test
5089-IFSDP,train
6418-HNFED,test
0206-OYVOC,train
7291-CDTMJ,validation
7128-GGCNO,train
0237-YFUTL,validation
7691-KGKGP,train
6710-HSJRD,test
3675-EQOZA,test
0840-DCNZE,train
1732-FEKLD,train
9862-KJTYK,validation
0479-HMSWA,validation
5854-KSRBJ,train
0365-BZUWY,validation
4817-VYYWS,test
5701-SVCWR,validation
3129-AAQOU,train
4922-CVPDX,train
1396-QWFBJ,train
1357-BIJKI,test
1099-BTKWT,train
5299-SJCZT,validation
2018-PZKMU,train
7340-KEFQE,train
4570-QHXHL,test
2403-BCASL,validation
7392-YYPYJ,train
2898-LSJGD,train
2223-GDSHL,train
7359-PTSXY,train
9470-RTWDV,train
2176-OSJUV,train
9348-YVOMK,train
8104-OSKWT,validation
4521-YEEHE,train
4090-KPJIP,test
3786-WOVKF,validation
4503-BDXBD,validation
6086-ESGRL,validation
2592-HODOV,train
3886-CERTZ,train
7995-ZHHNZ,train
3824-RHKVR,validation
5816-SCGFC,train
5989-AXPUC,train
4979-HPRFL,validation
8590-OHDIW,test
8015-IHCGW,test
2332-TODQS,test
9278-VZKCD,test
8008-OTEZX,train
2773-OVBPK,train
5999-LCXAO,train
5206-XZZQI,train
4803-LBYPN,train
5759-RCVCB,test
6372-RFVNS,test
2139-FQHLM,test
8261-GWDBQ,train
1093-YSWCA,validation
8938-UMKPI,test
0991-BRRFB,validation
3882-IYOIJ,train
8749-TZYEC,validation
1755-FZQEC,validation
3115-JPJDD,validation
5600-KTXFM,train
3871-IKPYH,train
6319-IEJWJ,test
9025-AOMKI,validation
6339-TBELP,train
7964-YESJC,validation
6173-GOLSU,test
5275-SQEIZ,train
7716-YTYHG,train
9938-ZREHM,train
7950-XWOVN,train
4390-KYULV,train
4647-MUZON,test
9702-AIUJO,train
8849-PRIQJ,validation
8851-RAGOV,validation
1304-NECVQ,train
5396-IZEPB,train
1729-VLAZJ,test
8285-ABVLB,train
0701-TJSEF,test
5712-VBOXD,train
6629-LADHQ,train
8945-GRKHX,train
1559-DTODC,test
4797-MIWUM,train
6959-UWKHF,train
8720-RQSBJ,validation
4537-CIBHB,test
3815-SLMEF,train
5154-VEKBL,train
4324-AHJKS,validation
4355-CVPVS,train
4495-LHSSK,train
5655-JSMZM,validation
5915-ANOEI,train
9861-PDSZP,train
4505-EXZHB,train
7225-CBZPL,train
6704-UTUKK,test
4587-VVTOX,test
2019-HDCZY,test
4652-NNHNY,train
8788-DOXSU,validation
7404-JLKQG,test
7421-ZLUPA,train
8972-HJWNV,train
3274-NSDWE,train
2632-IVXVF,train
3692-JHONH,validation
8915-NNTRC,test
5914-GXMDA,validation
7463-IFMQU,train
2920-RNCEZ,train
2541-YGPKE,test
8515-OCTJS,validation
5382-TEMLV,train
3441-CGZJH,train
9592-ERDKV,train
2860-RANUS,test
5261-QSHQM,train
4778-IZARL,train
0432-CAJZV,test
7008-LZVOZ,train
8868-WOZGU,train
1200-TUZHR,validation
9365-CSLBQ,test
1334-FJSVR,train
5884-FBCTL,train
7130-CTCUS,test
6242-FEGFD,validation
7625-XCQRH,train
6194-HBGQN,test
7634-WSWDB,train
6986-IXNDM,train
1731-TVIUK,test
2987-BJXIK,test
9769-TSBZE,validation
0406-BPDVR,train
0618-XWMSS,train
1395-WSWXR,train
6023-GSSXW,validation
6752-APNJL,train
5276-KQWHG,train
0420-HLGXF,validation
7446-KQISO,validation
9823-EALYC,train
0582-AVCLN,train
5803-NQJZO,test
2565-JSLRY,train
2607-DHDAK,train
1073-XXCZD,train
0743-HRVFF,test
4006-HKYHO,train
3727-JEZTU,train
8143-ETQTI,train
6689-KXGBO,validation
9667-TKTVZ,train
3657-COGMW,train
8570-KLJYJ,test
7754-IXRMC,validation
9473-CBZOP,test
2969-WGHQO,test
6615-NGGZJ,train
4334-HOWRP,train
4255-DDUOU,train
5863-OOKCL,test
1686-STUHN,train
1329-VHWNP,train
2984-MIIZL,train
0266-GMEAO,train
5590-YRFJT,train
5574-NXZIU,test
0019-GFNTW,validation
4256-ZWTZI,test
8309-PPCED,train
4098-NAUKP,validation
5196-WPYOW,train
4608-LCIMN,train
1485-YDHMM,train
4054-CUMIA,train
0603-TPMIB,train
2525-GVKQU,test
8161-QYMTT,test
9581-GVBXT,train
5862-BRIXZ,train
5404-GGUKR,train
3308-JSGML,train
2126-GSEGL,validation
3677-TNKIO,train
0440-QEXBZ,test
2434-EEVDB,validation
6762-QVYJO,train
6199-IWKGC,train
2675-DHUTR,validation
8152-VETUR,train
9667-EQRXU,train
7446-YPODE,validation
9522-BNTHX,train
4676-WLUHT,train
3329-WDIOK,train
7980-MHFLQ,validation
2873-ZLIWT,train
3415-TAILE,train
0757-WCUUZ,train
1629-DQQVB,test
1915-IOFGU,train
3045-XETSH,train
0374-AACSZ,train
7239-HZZCX,test
4872-VXRIL,train
9140-CZQZZ,train
3423-HHXAO,train
9938-TKDGL,train
0531-ZZJWQ,test
6537-QLGEX,train
2688-BHGOG,validation
7683-CBDKJ,train
0946-CLJTI,train
3160-TYXLT,train
1325-USMEC,validation
0916-QOFDP,train
0628-CNQRM,test
5606-AMZBO,test
6199-IPCAO,train
7665-TOALD,validation
0112-QWPNC,train
0324-BRPCJ,train
2777-PHDEI,validation
5640-CAXOA,train
2235-EZAIK,train
3847-BAERP,test
1196-AMORA,train
4282-YMKNA,train
1453-RZFON,train
8263-OKETD,train
0670-KDOMA,train
2476-YGEFM,train
8687-BAFGU,train
0641-EVBOJ,train
0829-XXPLX,train
9974-JFBHQ,train
5356-RHIPP,train
6624-JDRDS,train
0608-JDVEC,test
9780-FKVVF,train
1919-RTPQD,train
5214-NLTIT,train
3345-PBBFH,train
5055-BRMNE,validation
9189-JWSHV,train
2190-PHBHR,train
2650-GYRYL,validation
0746-JTRFU,validation
5208-FVQKB,validation
7184-LRUUR,train
6627-CFOSN,train
3982-JGSFD,test
1574-DYCWE,test
7247-XOZPB,train
2466-FCCPT,train
6211-WWLTF,train
4826-TZEVA,validation
6016-NXBNJ,train
9138-EFSMO,test
0576-WNXXC,test
4632-XJMEX,train
8910-LEDAG,train
3452-GWUIN,validation
2716-GFZOR,train
3724-UCSHY,train
8626-XHBIE,validation
4628-CTTLA,train
3192-LNKRK,train
4439-YRNVD,validation
2876-VBBBL,train
6834-NXDCA,test
2208-UGTGR,train
3005-TYFRD,train
8670-MEFCP,train
3079-BCHLN,train
7777-UNYHB,train
5597-GLBUC,train
7278-CKDNC,test
2748-MYRVK,test
8450-UYIBU,validation
2969-VAPYH,train
4822-YCXMX,train
7181-OQCUT,test
8474-UMLNT,train
9821-POOTN,validation
3836-FZSDJ,test
9142-XMYJH,test
6559-ILWKJ,validation
0187-QSXOE,train
7733-UDMTP,test
2649-HWLYB,test
5214-CHIWJ,train
4229-CZMLL,test
6904-JLBGY,train
2465-BLLEU,train
1685-VAYJF,train
8874-EJNSR,train
6917-YACBP,train
5049-MUBWG,test
4223-WOZCM,test
0769-MURVM,test
9253-VIFJQ,train
7030-FZTFM,validation
9741-YLNTD,test
5917-RYRMG,test
5120-ZBLAI,validation
1194-BHJYC,train
3663-MITLP,train
0906-QVPMS,train
9025-ZRPVR,test
1905-OEILC,validation
7858-GTZSP,train
3285-UCQVC,train
6248-BSHKG,test
4685-TFLLS,train
3470-BTGQO,train
1209-VFFOC,train
8224-DWCKX,train
5482-PLVPE,validation
4553-DVPZG,train
4902-OHLSK,train
6917-IAYHD,train
0495-ZBNGW,train
8620-RJPZN,test
7572-KPVKK,test
2642-MAWLJ,train
2357-COQEK,train
7103-ZGVNT,train
3737-GCSPV,validation
2027-WKXMW,train
7137-NAXML,train
2428-ZMCTB,test
2961-VNFKL,train
1768-HNVGJ,train
6963-KQYQB,train
5934-RMPOV,train
1207-BLKSA,validation
4088-YLDSU,validation
8316-BBQAY,train
1166-PQLGG,test
3146-JTQHR,train
4291-YZODP,train
4395-PZMSN,validation
6427-FEFIG,train
0017-IUDMW,test
8706-HRADD,train
9955-QOPOY,validation
4385-ZKVNW,train
5446-DKWYW,test
2034-CGRHZ,train
5797-APWZC,train
3683-QKIUE,validation
4228-ZGYUW,validation
9031-ZVQPT,train
2990-IAJSV,test
8107-KNCIM,train
9027-YFHQJ,validation
5176-LDKUH,validation
4644-OBGFZ,validation
7926-IJOOU,train
6480-YAGIY,train
4029-HPFVY,test
7602-DBTOU,test
5345-BMKWB,train
3519-ZKXGG,test
5457-COLHT,test
6416-TVAIH,validation
5451-YHYPW,train
5108-ADXWO,train
7998-WNZEM,test
3066-RRJIO,train
4664-NJCMS,train
0307-BCOPK,test
7629-WFGLW,train
2542-HYGIQ,train
6715-OFDBP,train
5016-LIPDW,validation
6481-LXPWL,train
1567-DSCIC,train
2150-UWTFY,train
6124-ACRHJ,validation
9362-MWODR,train
9975-GPKZU,train
9625-RZFUK,train
5153-LXKDT,train
5161-UBZXI,validation
1020-JPQOW,train
7919-ZODZZ,test
0565-JUPYD,validation
6867-ACCZI,train
5939-XAIXZ,train
9054-FOWNV,test
2683-BPJSO,train
2157-MXBJS,train
8207-VVMYB,test
9732-EQMWY,train
9360-AHGNL,validation
1087-UDSIH,test
5269-NRGDP,train
6195-MELTI,train
5485-WUYWF,validation
2121-JAFOM,train
8818-DOPVL,test
2632-UCGVD,validation
5445-PZWGX,test
1227-UDMZR,test
5198-HQAEN,validation
9170-CCKOU,train
2167-FQSTQ,validation
2819-GWENI,train
1043-YCUTE,train
3814-MLAXC,train
3572-UUHRS,validation
2692-PFYTJ,test
1226-UDFZR,validation
5955-EPOAZ,train
6821-JPCDC,train
8815-LMFLX,train
9135-HSWOC,test
8582-KRHPJ,test
5811-IWXYM,train
7044-YAACC,train
8189-XRIKE,validation
1506-YJTYT,validation
4123-DVHPH,validation
6425-YQLLO,validation
5442-UTCVD,train
2228-BZDEE,validation
7734-DBOAI,train
2789-CZANW,validation
2091-RFFBA,train
2114-MGINA,train
7596-LDUXP,train
3740-RLMVT,train
4489-SNOJF,test
2192-OZITF,validation
5651-CPDND,train
2186-QZEYA,validation
1131-ALZWV,test
7729-XBTWX,test
9134-WYRVP,train
3284-SVCRO,train
9732-OUYRN,train
0559-CKHUS,test
2931-SVLTV,train
6899-PPEEA,test
7504-UWHNB,test
2582-FFFZR,validation
8908-NMQTX,validation
2187-LZGPL,train
1431-AIDJQ,train
6288-LBEAR,train
4597-NUCQV,train
9019-QVLZD,validation
8413-YNHNV,train
5808-TOTXO,test
4369-NYSCF,train
6333-YDVLT,train
5324-KTGCG,test
5599-HVLTW,train
7394-LWLYN,train
3707-LRWZD,train
6873-UDNLD,train
2700-LUEVA,test
1455-ESIQH,train
0958-YHXGP,test
1101-SSWAG,train
2979-SXESE,train
4013-TLDHQ,train
5743-KHMNA,train
4194-FJARJ,train
5325-UWTWJ,validation
3969-GYXEL,train
9208-OLGAQ,train
3244-CQPHU,train
2674-MLXMN,validation
9708-HPXWZ,train
6992-TKNYO,train
4468-YDOVK,test
3754-DXMRT,train
5792-JALQC,train
7130-VTEWQ,test
2200-DSAAL,train
4302-ZYFEL,test
9351-LZYGF,train
4366-CTOUZ,train
6121-VZNQB,validation
7903-CMPEY,validation
1518-OMDIK,train
6671-NGWON,train
0595-ITUDF,train
6996-KNSML,train
1955-IBMMB,train
0096-BXERS,test
3806-YAZOV,validation
7998-ZLXWN,validation
6253-WRFHY,train
9133-AYJZG,train
2675-OTVVJ,train
8680-CGLTP,train
8430-TWCBX,test
5018-GWURO,train
6741-QRLUP,train
4737-HOBAX,test
0537-QYZZN,train
3340-QBBFM,train
1704-NRWYE,train
2592-SEIFQ,train
8200-KLNYW,train
3372-CDXFJ,train
4781-ZXYGU,train
7632-YUTXB,test
2718-YSKCS,train
9896-UYMIE,train
0853-NWIFK,validation
8212-CRQXP,validation
6980-CDGFC,validation
7691-XVTZH,test
2520-SGTTA,train
7481-ATQQS,train
2277-VWCNI,test
1088-CNNKB,validation
8642-GVWRF,train
1930-BZLHI,validation
3400-ESFUW,test
5868-YTYKS,train
3525-DVKFN,train
1482-OXZSY,train
0377-JBKKT,test
5778-BVOFB,validation
3373-YZZYM,validation
2057-ZBLPD,test
0228-MAUWC,validation
5502-RLUYV,train
0023-HGHWL,train
7663-YJHSN,train
4915-BFSXL,train
3086-RUCRN,train
5215-LNLDJ,validation
7576-JMYWV,train
9039-RBEEE,test
0257-KXZGU,test
1307-ATKGB,train
8417-FMLZI,validation
3714-XPXBW,train
1850-AKQEP,validation
2824-DXNKN,test
5227-JSCFE,train
0848-ZGQIJ,train
3621-CHYVB,validation
8042-RNLKO,train
1792-UXAFY,train
5372-FBKBN,train
0420-TXVSG,test
6217-TOWGS,train
0515-YPMCW,train
0378-XSZPU,train
1045-LTCYT,train
1544-JJMYL,train
4636-JGAAI,train
6874-SGLHU,test
5951-AOFIH,test
4729-XKASR,validation
3059-NGMXB,validation
8652-YHIYU,train
5278-PNYOX,validation
5449-FIBXJ,train
3486-HOOGQ,validation
5061-PBXFW,test
8630-FJLIB,train
3891-NLXJB,train
4749-OJKQU,validation
0577-WHMEV,train
5453-AXEPF,train
3639-XJHKQ,test
3716-LRGXK,train
2263-SFSQZ,test
9950-MTGYX,test
3397-AVTKU,train
4825-FUREZ,test
9837-BMCLM,train
2672-OJQZP,test
0137-UDEUO,train
3134-DSHVC,train
6161-UUUTA,validation
7821-DPRQE,train
6543-XRMYR,test
2001-EWBQU,test
4925-LMHOK,validation
1608-GMEWB,train
6695-AMZUF,train
1455-UGQVH,train
8410-BGQXN,train
8280-MQRQN,test
1619-YWUBB,train
7611-YKYTC,validation
2037-SGXHH,train
3178-FESZO,train
0365-GXEZS,test
0082-OQIQY,test
6087-MVHJH,train
4603-JANFB,train
3018-TFTSU,test
3606-SBKRY,train
4806-KEXQR,test
0667-NSRGI,validation
7083-YNSKY,train
6893-ODYYE,train
8242-JSVBO,train
2479-BRAMR,train
9541-ZPSEA,validation
2665-NPTGL,test
1139-WUOAH,test
4693-VWVBO,test
7434-SHXLS,train
6937-GCDGQ,validation
0988-JRWWP,test
5075-JSDKI,train
7908-QCBCA,train
8644-XYTSV,train
6711-FLDFB,validation
3873-WOSBC,train
7465-ZZRVX,train
7975-JMZNT,validation
7251-XFOIL,test
4116-IQRFR,train
3714-JTVOV,train
8259-DZLIZ,train
0442-ZXKVS,validation
7853-WNZSY,test
3120-FAZKD,train
8606-OEGQZ,validation
0225-ZORZP,train
4702-IOQDC,train
9489-JMTTN,train
0575-CUQOV,validation
0967-BMLBD,train
6178-KFNHS,train
2830-LEWOA,train
5006-MXVRN,validation
1264-BYWMS,train
9658-WYUFB,train
8327-WKMIE,train
6917-FIJHC,test
5329-KRDTM,test
7797-EJMDP,validation
3530-VWVGU,test
2013-SGDXK,train
6368-NWMCE,train
3633-CDBUW,train
0707-HOVVN,test
8580-QVLOC,test
3956-MGXOG,train
9274-UARKJ,train
4077-HWUYD,train
2012-NWRPA,train
8808-ELEHO,train
0103-CSITQ,train
3506-LCJDC,validation
8671-KKKOS,test
7305-ZWMAJ,train
9518-XXBXE,validation
3934-HXCFZ,train
6578-KRMAW,validation
4860-IJUDE,train
7666-WKRON,test
9688-YGXVR,train
0423-UDIJQ,train
1945-XISKS,test
4910-AQFFX,train
2154-KVJFF,train
5360-LJCNJ,test
2607-FBDFF,train
9647-ERGBE,validation
3428-XZMAZ,validation
1100-DDVRV,test
0378-TOVMS,train
4355-HBJHH,validation
6728-WYQBC,train
9058-CBREO,train
9029-FEGVJ,validation
7216-KAOID,test
0318-QUUOB,train
6145-NNPNO,train
5520-FVEWJ,validation
5339-TJFEK,validation
5572-ZDXHY,train
2074-GUHPQ,train
4625-XMOYM,validation
5827-MWCZK,validation
1385-TQOZW,test
5914-XRFQB,train
4329-YPDDQ,test
4804-NCPET,train
3750-CKVKH,test
5944-UGLLK,train
8063-GBATB,validation
7787-BNTZM,validation
2252-ISRNH,validation
9415-TPKRV,validation
5322-TEUJK,validation
4547-KQRTM,validation
4877-EVATK,validation
1866-DIOQZ,train
8375-KVTHK,validation
2697-NQBPF,train
3709-OIJEA,train
7639-SUPCW,train
1386-ZIKUV,test
0599-XNYDO,test
6377-WHAOX,test
6855-VLGOS,validation
8999-XXGNS,train
8746-OQQRW,train
3181-MIZBN,test
0471-ARVMX,test
7766-CLTIC,train
5650-YLIBA,test
0825-CPPQH,train
9084-OAYKL,validation
6122-LJADA,train
2400-XIWIO,validation
7524-VRLPL,validation
1069-XAIEM,test
7569-NMZYQ,train
5201-USSQZ,train
2105-PHWON,train
1494-EJZDW,test
4884-TVUQF,train
8003-EWNDZ,train
1897-RCFUM,train
9256-JTBNZ,test
4658-HCOHW,test
2211-RMNHO,train
2432-TFSMK,test
3440-JPSCL,validation
4929-ROART,train
1834-ABKHQ,validation
1741-WTPON,test
3932-IJWDZ,train
1240-HCBOH,train
3594-KADLU,test
8065-BVEPF,train
3796-ENZGF,train
1734-ZMNTZ,train
2853-CWQFQ,train
0813-TAXXS,train
2519-TWKFS,train
2889-FPWRM,train
0626-QXNGV,validation
6723-CEGQI,validation
6987-XQSJT,train
4732-RRJZC,train
9499-XPZXM,train
4338-EYCER,train
3007-FDPEA,validation
6350-XFYGW,train
4290-BSXUX,train
8513-OLYGY,validation
0311-QYWSS,train
8705-DWKTI,validation
8755-IWJHN,train
0325-XBFAC,train
4480-QQRHC,train
0929-PECLO,validation
3680-CTHUH,test
1202-KKGFU,train
6112-KTHFQ,test
1852-XEMDW,test
2462-XIIJB,train
4760-XOHVN,validation
1820-DJFPH,test
9426-SXNHE,train
9068-FHQHD,validation
1269-FOYWN,train
9470-YFUYI,train
7817-BOQPW,test
7402-EYFXX,validation
1853-UDXBW,test
9895-VFOXH,train
5458-CQJTA,train
1230-QAJDW,train
5701-ZIKJE,validation
5219-YIPTK,train
5032-MIYKT,validation
7396-VJUZB,train
9717-QEBGU,test
5172-RKOCB,train
6509-TSGWN,train
3540-RZJYU,test
3178-CIFOT,train
2091-MJTFX,test
4530-NDRKU,test
5985-TBABQ,validation
9800-ONTFE,train
6743-HHQPF,train
8455-HIRAQ,test
6616-AALSR,validation
0883-EIBTI,validation
9415-ZNBSX,train
4018-KJYUY,train
0722-TROQR,train
7571-YXDAD,test
3884-UEBXB,test
8780-RSYYU,test
5537-UXXVS,test
1791-PQHBB,train
8701-DGLVH,test
8741-LQOBK,test
3393-FMZPV,validation
8082-GHXOP,train
6402-ZFPPI,validation
0980-FEXWF,test
7486-KSRVI,train
3011-WQKSZ,test
8443-WVPSS,train
3006-XIMLN,test
8218-FFJDS,train
1986-PHGZF,train
9965-YOKZB,validation
0504-HHAPI,train
9360-OMDZZ,train
6305-YLBMM,validation
0345-XMMUG,train
8024-XNAFQ,test
3647-GMGDH,train
2988-GBIVW,train
2832-SCUCO,train
7036-ZZKBD,train
3791-LGQCY,validation
0265-PSUAE,test
0463-TXOAK,test
0594-UFTUL,train
9509-MPYOD,train
9128-CPXKI,test
0129-KPTWJ,train
8166-ZZTFS,train
5855-EIBDE,train
5365-LLFYV,validation
5956-YHHRX,train
6008-NAIXK,validation
2956-GGUCQ,train
1928-BXYIV,train
5760-FXFVO,test
6595-COKXZ,train
0961-ZWLVI,train
5181-OABFK,test
4007-NHVHI,train
7816-VGHTO,test
5871-DGTXZ,train
7550-WIQVA,train
7544-ZVIKX,train
0016-QLJIS,validation
7508-DQAKK,train
5176-OLSKT,train
9356-AXGMP,validation
3556-BVQGL,train
0362-ZBZWJ,validation
8979-CAMGB,train
4211-MMAZN,test
7581-EBBOU,test
4274-OWWYO,train
5073-RZGBK,train
1541-ETJZO,test
2192-CKRLV,train
3154-HMWUU,train
6119-SPUDB,test
6522-OIQSX,train
7813-ZGGAW,train
8748-HFWBO,train
1052-QJIBV,train
1319-YLZJG,test
4106-HADHQ,train
0723-FDLAY,train
3050-RLLXC,train
9298-WGMRW,test
2369-UAPKZ,train
3088-LHEFH,validation
2778-OCLGR,test
6583-KQJLK,train
8544-JNBOX,validation
6681-ZSEXG,test
6139-ZZRBQ,validation
6116-RFVHN,train
0637-KVDLV,train
8884-FEEWR,train
3125-RAHBV,test
6633-MPWBS,train
0373-AIVNJ,test
8785-EPNCG,train
1682-VCOIO,train
5729-KLZAR,train
2072-ZVJJX,validation
8849-AYPTR,test
9518-IMLHK,train
1582-RAFML,train
3646-ITDGM,test
8740-CRYFY,train
3569-VLDHH,validation
8224-KDLKN,test
7594-LZNWR,train
4001-TSBTV,train
2962-XPMCQ,train
8727-XDPUD,test
1043-UXOVO,train
1064-FBXNK,train
3996-ZNWYK,train
2878-DHMIN,train
7762-ONLJY,test
1678-FYZOW,train
5795-BKOYE,train
8627-EHGIP,train
7402-PWYJJ,train
5480-TBGPH,train
0018-NYROU,train
7501-VTYLJ,train
7608-RGIRO,train
0480-BIXDE,train
5895-QSXOD,train
9814-AOUDH,test
6175-IRFIT,test
8760-ZRHKE,train
1622-HSHSF,test
8854-CCVSQ,train
6749-UTDVX,train
5542-DHSXL,train
9102-OXKFY,train
0511-JTEOY,validation
5216-WASFJ,train
7808-DVWEP,train
7067-KSAZT,test
2284-VFLKH,train
0366-NQSHS,train
6532-YLWSI,validation
3807-BPOMJ,validation
3892-NXAZG,train
4948-WBBKL,train
4182-BGSIQ,train
9300-AGZNL,train
0988-AADSA,train
9972-NKTFD,test
3717-LNXKW,train
5734-EJKXG,train
2207-RYYRL,train
6729-FZWSY,validation
9695-IDRZR,validation
8144-DGHXP,train
7814-LEEVE,validation
1112-CUNAO,test
5175-AOBHI,validation
5174-RNGBH,train
8631-WUXGY,train
7270-BDIOA,train
9565-JSNFM,test
5906-DVAPM,train
6654-QGBZZ,test
8348-JLBUG,train
0607-DAAHE,validation
5641-DMBFJ,train
9200-NLNPD,train
2664-XJZNO,validation
9732-KPKBW,test
3339-EAQNV,test
0921-OHLVP,train
3389-YGYAI,train
9560-ARGQJ,validation
8350-NYMVI,validation
1600-DILPE,train
0536-ESJEP,train
4654-GGUII,train
6478-HRRCZ,validation
8510-BBWMU,train
6857-TKDJV,train
2360-RDGRO,train
0584-BJQGZ,train
5134-IKDAY,train
1360-XFJMR,test
3070-DVEYC,train
5730-RIITO,train
9058-MJLZC,train
5707-ORNDZ,train
0902-XKXPN,validation
5177-RVZNU,train
0056-EPFBG,test
8993-IZEUX,train
8696-JKZNU,test
5380-AFSSK,validation
8190-ZTQFB,test
0931-MHTEM,validation
2055-PDADH,train
7515-LODFU,test
0440-UEDAI,test
1337-BOZWO,train
0868-VJRDR,test
8714-EUHJO,test
6344-SFJVH,train
3950-VPYJB,train
8041-TMEID,train
7321-ZNSLA,train
6941-KXRRV,train
3721-CNEYS,test
8727-JQFHV,train
9475-NNDGC,validation
1355-KUSBG,train
3688-FTHLT,train
0899-LIIBW,test
2568-OIADY,train
1384-RCUXW,train
5825-XJOCM,test
6848-YLDFR,test
8125-QPFJD,train
2320-YKQBO,train
1193-RTSLK,train
2302-ANTDP,train
5923-GXUOC,validation
4973-RLZVI,test
7869-ZYDST,train
4501-UYKBC,test
1215-EXRMO,train
2305-MRGLV,train
8404-VIOMB,train
5233-GEEAX,train
2359-KLTEK,validation
5304-EFJLP,train
2673-ZALNP,train
9184-GALIL,train
4393-RYCRE,train
9746-MDMBK,validation
3162-ZJZFU,validation
8404-GFGCZ,train
8875-AKBYH,train
4432-ADRLB,train
0533-UCAAU,train
1394-SUIUH,train
3521-MNKLV,validation
2533-TIBIX,train
8993-PHFWD,test
1565-RHDJD,train
7137-RYLPP,validation
3765-JXVKY,train
5092-STPKP,validation
7330-WZLNC,train
0114-PEGZZ,train
3359-DSRKA,train
8639-NHQEI,train
7161-DFHUF,train
3957-LXOLK,train
3720-DBRWL,train
6635-MYYYZ,train
8565-WUXZU,validation
5281-BUZGT,test
4994-OBRSZ,train
0562-FGDCR,test
2436-QBZFP,validation
3420-YJLQT,train
6040-CGACY,train
6582-PLFUU,validation
8242-PDSGJ,validation
0264-CNITK,train
0089-IIQKO,train
7839-NUIAA,train
6075-QMNRR,test
5378-IKEEG,validation
5966-EMAZU,test
0440-EKDCF,train
4774-HHGGS,train
2718-GAXQD,train
2055-BFOCC,train
8180-AKMJV,train
4298-OYIFC,train
5566-SOEZD,test
9842-EFSYY,test
2272-WUSPA,test
4584-LBNMK,validation
3898-GUYTS,train
0930-EHUZA,train
6413-XKKPU,train
9975-SKRNR,train
3703-KBKZP,train
1449-XQEMT,train
2626-URJFX,train
4973-MGTON,train
3682-YEUWS,train
1223-UNPKS,train
2612-RRIDN,train
4735-ASGMA,test
3446-QDSZF,train
3669-LVWZB,train
6892-EZDTG,train
5117-IFGPS,train
7379-FNIUJ,train
1627-AFWVJ,train
9725-SCPZG,train
5884-GCYMI,train
3217-FZDMN,train
4486-EFAEB,train
0060-FUALY,validation
7853-GVUDZ,train
7480-QNVZJ,validation
6954-OOYZZ,validation
7088-FBAWU,train
8313-AFGBW,train
3943-KDREE,train
9239-ZBZZV,train
3097-IDVPU,validation
4398-HSCJH,train
2197-OMWGI,train
2303-PJYHN,train
